Date,Close
2016-06-13,101.47363558369925
2016-06-14,100.40495754607973
2016-06-15,101.64778036059474
2016-06-16,102.49971339328152
2016-06-17,103.39074534032457
2016-06-20,102.58135788552983
2016-06-21,104.08415219646592
2016-06-22,102.78230113367364
2016-06-23,103.46915822747391
2016-06-24,105.7596138532839
2016-06-27,104.8690775281532
2016-06-28,104.40277979855043
2016-06-29,104.60243116363807
2016-06-30,104.19895550952188
2016-07-01,102.74829207845575
2016-07-04,102.91685505326177
2016-07-05,101.95455133953567
2016-07-06,102.52814377017084
2016-07-07,101.70871953593705
2016-07-08,103.35865394095458
2016-07-11,102.67540064861835
2016-07-12,102.45333913241267
2016-07-13,103.36685634978234
2016-07-14,102.23599203334838
2016-07-15,102.56345196795252
2016-07-18,103.97059472223495
2016-07-19,102.46311148767371
2016-07-20,102.74774534620602
2016-07-21,103.10762814045444
2016-07-22,103.98945101223175
2016-07-25,102.85250030135367
2016-07-26,101.63204368826939
2016-07-27,102.2539852538863
2016-07-28,102.65096992711948
2016-07-29,103.00146277746535
2016-08-01,103.44791098696233
2016-08-02,102.86788626538385
2016-08-03,103.20013996254484
2016-08-04,103.59321243584353
2016-08-05,102.97886101781715
2016-08-08,104.94463552896191
2016-08-09,105.5184684498737
2016-08-10,104.42716495267105
2016-08-11,105.18371856130489
2016-08-12,104.30903689107755
2016-08-15,105.19612149482
2016-08-16,106.45471707382741
2016-08-17,105.7340347554757
2016-08-18,106.79741088472002
2016-08-19,107.31019181165652
2016-08-22,108.23225197165101
2016-08-23,110.22904495430497
2016-08-24,110.08365683830209
2016-08-25,109.42992067394461
2016-08-26,108.64040624431908
2016-08-29,107.92459595935364
2016-08-30,107.94749424993954
2016-08-31,108.38864622475619
2016-09-01,108.76533702408621
2016-09-02,109.69252027312223
2016-09-05,109.80552216500013
2016-09-06,111.35905624215745
2016-09-07,111.1943994089195
2016-09-08,114.01456857550912
2016-09-09,114.74023592327411
2016-09-12,113.98307836685784
2016-09-13,113.01218586879672
2016-09-14,113.59465828403991
2016-09-15,113.47119549871405
2016-09-16,114.28519599280615
2016-09-19,114.85843361737969
2016-09-20,114.88560470472282
2016-09-21,114.13881098665442
2016-09-22,112.72396376196855
2016-09-23,112.37744880990154
2016-09-26,113.333847604225
2016-09-27,113.6479413483552
2016-09-28,112.50220256964322
2016-09-29,112.7753834954944
2016-09-30,113.26070087522324
2016-10-03,112.4768434390221
2016-10-04,112.73056854496764
2016-10-05,112.88877726341363
2016-10-06,111.84580696558301
2016-10-07,112.3035943259313
2016-10-10,112.96437885229953
2016-10-11,114.1474300954748
2016-10-12,115.30123214750971
2016-10-13,114.02356277955262
2016-10-14,113.18573773963749
2016-10-17,113.80077300684616
2016-10-18,114.41455895775836
2016-10-19,115.02960664406442
2016-10-20,118.98233813471913
2016-10-21,119.6532286454123
2016-10-24,120.8887942855929
2016-10-25,121.9427960490861
2016-10-26,122.69418730039189
2016-10-27,122.47891805575155
2016-10-28,123.33788727624481
2016-10-31,122.66506206170725
2016-11-01,122.52824345496724
2016-11-02,122.14287990713814
2016-11-03,122.32475404652446
2016-11-04,124.73941261319797
2016-11-07,122.97214742060622
2016-11-08,123.75840761098073
2016-11-09,122.24569173979108
2016-11-10,121.87375987400165
2016-11-11,123.06271047096901
2016-11-14,123.22699049006448
2016-11-15,122.24924571213518
2016-11-16,121.6339420028752
2016-11-17,122.41353975180988
2016-11-18,121.78317312009274
2016-11-21,122.09963170967471
2016-11-22,122.24520354957852
2016-11-23,121.6936032019727
2016-11-24,123.93754729129803
2016-11-25,124.67146631361605
2016-11-28,122.74632372695844
2016-11-29,123.03277804172787
2016-11-30,122.47099157695948
2016-12-01,123.4234249117557
2016-12-02,122.73090417332301
2016-12-05,122.7161677318561
2016-12-06,123.32115501083656
2016-12-07,124.28691020500668
2016-12-08,123.18661379795091
2016-12-09,122.95211256210996
2016-12-12,122.577167250949
2016-12-13,122.02383801837529
2016-12-14,123.88929225865638
2016-12-15,124.39427396961734
2016-12-16,123.2333900152823
2016-12-19,124.25125196233708
2016-12-20,126.4734081593497
2016-12-21,127.60587341990086
2016-12-22,126.18650345394684
2016-12-23,125.80226938108059
2016-12-26,127.16918053026721
2016-12-27,126.56151106464843
2016-12-28,127.10533049279466
2016-12-29,127.979964546224
2016-12-30,127.15303407464592
2017-01-02,127.19350871858411
2017-01-03,124.05224137851505
2017-01-04,123.12785373718076
2017-01-05,122.97528558578759
2017-01-06,121.82750240382273
2017-01-09,123.55991370775438
2017-01-10,122.22977232979375
2017-01-11,121.88972784309676
2017-01-12,122.12046842038285
2017-01-13,123.66174170944896
2017-01-16,122.32587955826952
2017-01-17,123.58904331042449
2017-01-18,123.69927637144407
2017-01-19,122.81776772039612
2017-01-20,123.37987119465939
2017-01-23,123.67893089023286
2017-01-24,123.17871401307407
2017-01-25,123.34851609806408
2017-01-26,123.06320250120233
2017-01-27,123.27671984645357
2017-01-30,124.03885052097462
2017-01-31,125.72486733711997
2017-02-01,124.58705183829312
2017-02-02,126.82008521294938
2017-02-03,124.96799741342689
2017-02-06,124.9162123183913
2017-02-07,125.60452952487589
2017-02-08,125.9855213926109
2017-02-09,125.46282187279031
2017-02-10,125.35469962243305
2017-02-13,124.9616986877742
2017-02-14,124.47233393082999
2017-02-15,125.42193602785102
2017-02-16,125.87895151381608
2017-02-17,125.28604191855541
2017-02-20,126.28564179398867
2017-02-21,126.69294131486528
2017-02-22,127.60580343370424
2017-02-23,128.33543227562785
2017-02-24,127.60643726470578
2017-02-27,127.1462562245088
2017-02-28,127.99354982963207
2017-03-01,128.70392009506554
2017-03-02,128.7830185011014
2017-03-03,129.00034588441017
2017-03-06,130.3780107801986
2017-03-07,129.88643939136276
2017-03-08,130.53353677253278
2017-03-09,130.4313441200989
2017-03-10,130.3136629168717
2017-03-13,131.51243976885888
2017-03-14,132.4378561178469
2017-03-15,133.35136575384755
2017-03-16,134.75684456100188
2017-03-17,134.87784840263464
2017-03-20,135.6598013739296
2017-03-21,135.44953461733616
2017-03-22,135.8737009698246
2017-03-23,135.8435579154569
2017-03-24,136.0405538804496
2017-03-27,136.73571090588652
2017-03-28,136.01749022265307
2017-03-29,138.20987749833853
2017-03-30,137.30386011683882
2017-03-31,136.1896715040511
2017-04-03,137.44778237755114
2017-04-04,138.3394450715141
2017-04-05,139.06356488856625
2017-04-06,139.79191039783052
2017-04-07,139.8796636249836
2017-04-10,139.08240925349776
2017-04-11,139.2582138116915
2017-04-12,138.6810521001794
2017-04-13,139.75617183359714
2017-04-14,139.70911445209498
2017-04-17,138.98361725530248
2017-04-18,138.7622314136495
2017-04-19,139.2751628679251
2017-04-20,138.81143831512114
2017-04-21,138.0892179195547
2017-04-24,138.43290513104662
2017-04-25,138.77787170215532
2017-04-26,138.3709285267842
2017-04-27,137.99989022116588
2017-04-28,138.33194015852354
2017-05-01,136.9838558170262
2017-05-02,135.67639204264964
2017-05-03,135.0579478213972
2017-05-04,134.94450066968534
2017-05-05,135.35540823528336
2017-05-08,136.9307644522329
2017-05-09,137.88842407543493
2017-05-10,137.8284855454715
2017-05-11,137.90946933756882
2017-05-12,137.006939972931
2017-05-15,137.08842683693862
2017-05-16,136.89976819801848
2017-05-17,137.32248675835658
2017-05-18,136.59525581480426
2017-05-19,137.21460232904542
2017-05-22,138.847341242048
2017-05-23,138.83858109359113
2017-05-24,139.34029281569008
2017-05-25,140.1304368074012
2017-05-26,139.82921633551535
2017-05-29,140.15330881732578
2017-05-30,140.26590121810756
2017-05-31,140.4635773166564
2017-06-01,139.79056753280094
2017-06-02,139.91507770705988
2017-06-05,140.51307599830534
2017-06-06,142.06421960610038
2017-06-07,143.12349043218558
2017-06-08,145.37667288969712
2017-06-09,144.70932532680908
2017-06-12,145.68164596352977
2017-06-13,145.96498796926812
2017-06-14,148.25479090248578
2017-06-15,147.54649261713064
2017-06-16,146.80677077494985
2017-06-19,146.30737812950582
2017-06-20,144.28348240519603
2017-06-21,143.85772738351525
2017-06-22,143.19859472196157
2017-06-23,143.44898850843776
2017-06-26,143.89074448421493
2017-06-27,145.86691532343082
2017-06-28,146.91733916161687
2017-06-29,146.44043550595447
2017-06-30,145.64202083460611
2017-07-03,146.23394000611262
2017-07-04,145.01370679909198
2017-07-05,146.9451655649463
2017-07-06,148.2246056856676
2017-07-07,147.8554300335629
2017-07-10,146.24229550447203
2017-07-11,147.69616787863743
2017-07-12,147.6816280333848
2017-07-13,149.0194443453583
2017-07-14,147.5250166865639
2017-07-17,147.02564166361014
2017-07-18,147.13088536332833
2017-07-19,147.27786595709307
2017-07-20,146.92780048561383
2017-07-21,147.65065041796134
2017-07-24,146.68302998857874
2017-07-25,146.64065050355745
2017-07-26,146.86094613526933
2017-07-27,147.4753849693281
2017-07-28,148.28699984741698
2017-07-31,147.2623577555791
2017-08-01,145.8282435848435
2017-08-02,147.205920406742
2017-08-03,147.6382344187216
2017-08-04,146.98974788216503
2017-08-07,148.64089985768757
2017-08-08,148.85657449198044
2017-08-09,150.13587167604425
2017-08-10,150.30339015745437
2017-08-11,152.46413808233635
2017-08-14,154.31947892477956
2017-08-15,154.17051477630048
2017-08-16,155.24208572725485
2017-08-17,155.98746167683998
2017-08-18,157.45609323437233
2017-08-21,156.59116977379222
2017-08-22,157.37722123379066
2017-08-23,158.53564572064025
2017-08-24,156.87690623421713
2017-08-25,155.79364772155137
2017-08-28,153.85441554379128
2017-08-29,153.6850087093467
2017-08-30,154.50255096514266
2017-08-31,156.1049080172387
2017-09-01,156.27900279765845
2017-09-04,158.00761834322975
2017-09-05,156.72751688501486
2017-09-06,155.1241344456597
2017-09-07,155.16858674676308
2017-09-08,155.6526521957024
2017-09-11,155.7199574476083
2017-09-12,153.75251534756842
2017-09-13,153.76339530805564
2017-09-14,152.5589258075508
2017-09-15,153.32859835638084
2017-09-18,153.7951966024777
2017-09-19,152.95531681615032
2017-09-20,152.54144989881362
2017-09-21,151.5822363769247
2017-09-22,151.6195572796515
2017-09-25,152.67469960015274
2017-09-26,151.78897355381721
2017-09-27,152.39302006933505
2017-09-28,151.9627624509626
2017-09-29,151.26988961870026
2017-10-02,151.26285925874572
2017-10-03,150.32761693632634
2017-10-04,149.87396763097914
2017-10-05,148.77608973839028
2017-10-06,150.8408148713067
2017-10-09,150.9760784232784
2017-10-10,150.37635291528582
2017-10-11,150.69033282602004
2017-10-12,150.6780047763292
2017-10-13,150.55703517679598
2017-10-16,151.27120187683943
2017-10-17,152.1287095868867
2017-10-18,151.6982084392762
2017-10-19,151.2223901986315
2017-10-20,151.04733850147989
2017-10-23,148.84541733674428
2017-10-24,147.43022627454573
2017-10-25,148.89710054199026
2017-10-26,150.64206825549155
2017-10-27,150.49303221593516
2017-10-30,151.16958917899092
2017-10-31,151.58083933353447
2017-11-01,154.7597201419897
2017-11-02,155.97929505342427
2017-11-03,155.9513774619435
2017-11-06,155.09583702134307
2017-11-07,153.5893907010855
2017-11-08,153.89285433695272
2017-11-09,153.23650359166845
2017-11-10,151.91424988207075
2017-11-13,151.36767699782823
2017-11-14,150.38612899421383
2017-11-15,152.1732706292864
2017-11-16,153.15491038623585
2017-11-17,153.24693774491925
2017-11-20,154.82688188380928
2017-11-21,155.0042501914569
2017-11-22,154.24296599012862
2017-11-23,155.86609006739826
2017-11-24,156.50500011108295
2017-11-27,155.56775395675646
2017-11-28,155.47741527867288
2017-11-29,154.7017970252881
2017-11-30,153.4189972943238
2017-12-01,154.44517484185542
2017-12-04,156.45459148232555
2017-12-05,155.1560239085064
2017-12-06,155.81899314519697
2017-12-07,155.26835057607514
2017-12-08,154.88122519231044
2017-12-11,154.38883126807158
2017-12-12,153.62484049839176
2017-12-13,153.7733621263366
2017-12-14,153.04241200992556
2017-12-15,153.41286883570538
2017-12-18,153.46263072625624
2017-12-19,153.32368267938983
2017-12-20,152.51611901734825
2017-12-21,152.0393476867799
2017-12-22,152.89473891260567
2017-12-25,153.49565610023006
2017-12-26,152.6181008554315
2017-12-27,152.81743316086073
2017-12-28,153.6688202842325
2017-12-29,152.09941500311115
2018-01-01,152.74277519549108
2018-01-02,152.18015143654523
2018-01-03,152.8507501051384
2018-01-04,152.18749094859587
2018-01-05,150.48260884793135
2018-01-08,148.95506641004818
2018-01-09,149.1031513567096
2018-01-10,149.46287385843107
2018-01-11,148.65855723332666
2018-01-12,149.39714969210402
2018-01-15,147.83562962983507
2018-01-16,147.86954983118775
2018-01-17,146.75853363142528
2018-01-18,146.20669752362312
2018-01-19,146.35409619493956
2018-01-22,145.5936828296556
2018-01-23,145.30912728542577
2018-01-24,146.4154200946402
2018-01-25,145.93852822511707
2018-01-26,146.8742203371822
2018-01-29,145.84451348252458
2018-01-30,146.47431766043985
2018-01-31,148.01588628109778
2018-02-01,145.64424178097048
2018-02-02,144.9473465255
2018-02-05,145.62441865268053
2018-02-06,145.52137326663754
2018-02-07,145.99251914000885
2018-02-08,145.48853395329303
2018-02-09,145.6751237407659
2018-02-12,145.61944650537384
2018-02-13,146.88722856703365
2018-02-14,147.24164941033484
2018-02-15,147.67925207241007
2018-02-16,147.3673751062876
2018-02-19,146.9797688822151
2018-02-20,146.64721069439548
2018-02-21,147.14166283677378
2018-02-22,146.8206783559535
2018-02-23,147.21045321284993
2018-02-26,149.38585401149538
2018-02-27,150.35697871492707
2018-02-28,150.1309551827592
2018-03-01,151.43216910492316
2018-03-02,151.1240937319016
2018-03-05,149.18596919672376
2018-03-06,148.27788288580635
2018-03-07,146.5070909647805
2018-03-08,146.2555774807392
2018-03-09,146.37399585992873
2018-03-12,148.15043317220403
2018-03-13,148.5773605459682
2018-03-14,148.45826001715932
2018-03-15,149.3876655983428
2018-03-16,147.27653028933491
2018-03-19,147.6121448474435
2018-03-20,148.48301004133046
2018-03-21,147.10442379555062
2018-03-22,148.34817783875752
2018-03-23,148.78667424625195
2018-03-26,148.47138633235113
2018-03-27,149.20416819845744
2018-03-28,151.57486105626182
2018-03-29,151.85672731132033
2018-03-30,152.20494789762066
2018-04-02,151.84558699808042
2018-04-03,151.09574262861562
2018-04-04,152.02607844515987
2018-04-05,151.269994619251
2018-04-06,151.4415608564704
2018-04-09,151.0639034097053
2018-04-10,151.64288323545168
2018-04-11,152.07654534073862
2018-04-12,153.21408528499651
2018-04-13,152.80406888614178
2018-04-16,152.6341939508484
2018-04-17,151.75543023506611
2018-04-18,151.41113697498997
2018-04-19,151.88843746803485
2018-04-20,152.7454260846802
2018-04-23,151.92326076050256
2018-04-24,152.89286668060822
2018-04-25,154.34850453941317
2018-04-26,154.86193944263687
2018-04-27,156.83873525519493
2018-04-30,156.16494605609137
2018-05-01,155.02029135277996
2018-05-02,153.34157110387568
2018-05-03,154.93761541536486
2018-05-04,155.6919810717189
2018-05-07,155.73639640080847
2018-05-08,156.11636502712827
2018-05-09,155.0908759798299
2018-05-10,157.63662795944674
2018-05-11,157.86584914142196
2018-05-14,158.07524393602685
2018-05-15,158.90101055992554
2018-05-16,159.48201979166225
2018-05-17,159.80590381594138
2018-05-18,159.11542936049608
2018-05-21,159.68689771763206
2018-05-22,161.6689222141071
2018-05-23,163.11434226026208
2018-05-24,164.80752888690148
2018-05-25,164.39631321047028
2018-05-28,163.5067083902117
2018-05-29,163.48092147011207
2018-05-30,163.63664638240076
2018-05-31,164.8308379008717
2018-06-01,163.2383732711569
2018-06-04,164.86792359061752
2018-06-05,164.80991569203852
2018-06-06,164.4830346220911
2018-06-07,163.57093024683093
2018-06-08,162.01607357496516
2018-06-11,162.93924415892707
2018-06-12,163.11256212611548
2018-06-13,161.9226012263744
2018-06-14,160.72752245431082
2018-06-15,160.49173775502067
2018-06-18,162.26075928031008
2018-06-19,162.10116792894647
2018-06-20,160.69802497582836
2018-06-21,160.55228191174243
2018-06-22,160.37955834199477
2018-06-25,157.7826716990532
2018-06-26,157.82837683253535
2018-06-27,157.6974423023267
2018-06-28,158.49364866714012
2018-06-29,160.44260476208547
2018-07-02,161.6691697916332
2018-07-03,161.50028110107837
2018-07-04,160.49375519233672
2018-07-05,163.16711499558656
2018-07-06,163.32633342960105
2018-07-09,163.440262721514
2018-07-10,163.516137634404
2018-07-11,163.81422239517184
2018-07-12,163.76986198324792
2018-07-13,163.2961999763677
2018-07-16,162.84934103512728
2018-07-17,162.9165877649113
2018-07-18,162.47316299377752
2018-07-19,161.86031721110035
2018-07-20,162.06674743879225
2018-07-23,161.9117702213714
2018-07-24,163.5157632099541
2018-07-25,160.96479340156108
2018-07-26,162.15630025348355
2018-07-27,163.50238544598116
2018-07-30,161.528995213573
2018-07-31,161.28630761949267
2018-08-01,161.01486675349688
2018-08-02,159.70735505877906
2018-08-03,159.02953837118818
2018-08-06,158.01896252572234
2018-08-07,159.87123296914598
2018-08-08,160.90691136229344
2018-08-09,162.27846645728758
2018-08-10,163.10013852133082
2018-08-13,162.07108675011358
2018-08-14,161.64656648383382
2018-08-15,162.23594104506174
2018-08-16,161.1138132361698
2018-08-17,161.9268116663422
2018-08-20,161.78648626818403
2018-08-21,161.51166546063445
2018-08-22,162.32262542883794
2018-08-23,162.866888740324
2018-08-24,162.60592257450492
2018-08-27,163.86525237786915
2018-08-28,162.88418905026924
2018-08-29,163.6001246572135
2018-08-30,164.2932259151819
2018-08-31,164.0836794758679
2018-09-03,164.50981249811002
2018-09-04,163.3586989217247
2018-09-05,164.3827259409316
2018-09-06,164.29782380448864
2018-09-07,163.8751007839696
2018-09-10,165.02411000980646
2018-09-11,164.41976631926372
2018-09-12,163.11130502290015
2018-09-13,161.65467584937625
2018-09-14,162.3606858007219
2018-09-17,161.1802564482256
2018-09-18,163.03505063020998
2018-09-19,161.05312122232627
2018-09-20,162.8495775906163
2018-09-21,163.1605950578189
2018-09-24,163.16388194594853
2018-09-25,162.71896285913957
2018-09-26,163.21809897349164
2018-09-27,163.2804642710668
2018-09-28,164.4837661530833
2018-10-01,164.69799380174535
2018-10-02,164.94829556320724
2018-10-03,164.6846833509934
2018-10-04,164.7277377272723
2018-10-05,165.13553949616437
2018-10-08,163.52537110350775
2018-10-09,162.27718568140205
2018-10-10,163.12044977542473
2018-10-11,163.39131521355267
2018-10-12,163.3073318772
2018-10-15,163.4257658102654
2018-10-16,163.87334751562707
2018-10-17,163.4335878353177
2018-10-18,162.75528310991538
2018-10-19,163.05112836501308
2018-10-22,162.17275558739803
2018-10-23,162.68100834311252
2018-10-24,161.07842473887467
2018-10-25,162.20758037620033
2018-10-26,162.78017785861334
2018-10-29,163.13620759292724
2018-10-30,164.21889857687273
2018-10-31,165.98437302133533
2018-11-01,167.09874308635347
2018-11-02,165.35786885502182
2018-11-05,164.17829188828614
2018-11-06,163.65347331059044
2018-11-07,163.7795643608013
2018-11-08,164.3972233812704
2018-11-09,163.77147956811694
2018-11-12,164.05824633259402
2018-11-13,163.4028634002407
2018-11-14,162.89134559724874
2018-11-15,161.58468450040053
2018-11-16,160.76145125428963
2018-11-19,159.5097666486733
2018-11-20,158.63389339569596
2018-11-21,159.7875351923038
2018-11-22,158.93813630347188
2018-11-23,161.67051836830925
2018-11-26,162.26383626919014
2018-11-27,162.548672392885
2018-11-28,161.7903146127038
2018-11-29,162.5906244921128
2018-11-30,162.11498666587502
2018-12-03,162.33699648052038
2018-12-04,164.99708101878917
2018-12-05,165.00102111906452
2018-12-06,166.2502944453502
2018-12-07,165.6471180202243
2018-12-10,165.71212952972735
2018-12-11,167.58293016536285
2018-12-12,167.05596310757508
2018-12-13,168.968411665572
2018-12-14,169.77616360102746
2018-12-17,169.3136968251332
2018-12-18,170.04610456418874
2018-12-19,171.11865901381546
2018-12-20,171.84046897603264
2018-12-21,170.3702442561422
2018-12-24,169.74310708031732
2018-12-25,169.59558844476584
2018-12-26,169.62115501566578
2018-12-27,170.34182711321645
2018-12-28,170.61952811414972
2018-12-31,169.3841837554396
2019-01-01,169.8643816064456
2019-01-02,170.5749673517294
2019-01-03,171.23475779966043
2019-01-04,172.41553852521508
2019-01-07,173.34946067976398
2019-01-08,173.90864075899242
2019-01-09,173.93847504753376
2019-01-10,172.3775141140178
2019-01-11,172.90713233315037
2019-01-14,173.21482002031348
2019-01-15,173.58639885750887
2019-01-16,172.40965028168853
2019-01-17,171.42859374128028
2019-01-18,172.58174659461318
2019-01-21,172.6421914407565
2019-01-22,173.42369213812913
2019-01-23,173.55201051425962
2019-01-24,173.68176665375535
2019-01-25,174.72005045973134
2019-01-28,174.30400573151397
2019-01-29,174.50012650845497
2019-01-30,174.1378512197499
2019-01-31,173.8033549923176
2019-02-01,173.59418286884897
2019-02-04,173.91631664048268
2019-02-05,173.5375680188192
2019-02-06,174.89332414439272
2019-02-07,174.09871684217322
2019-02-08,174.01184519801186
2019-02-11,173.6721141397377
2019-02-12,175.21909202409142
2019-02-13,175.515646800603
2019-02-14,176.6474913400716
2019-02-15,175.26193096703466
2019-02-18,175.62898123290393
2019-02-19,176.61861202852737
2019-02-20,176.80089601780276
2019-02-21,177.96637639286814
2019-02-22,177.54908794276776
2019-02-25,179.05843538295335
2019-02-26,181.45733350657258
2019-02-27,181.19449494613292
2019-02-28,180.84899242473216
2019-03-01,182.40237690184983
2019-03-04,184.08194904758057
2019-03-05,183.6590890204273
2019-03-06,183.33890220333143
2019-03-07,183.15711759447095
2019-03-08,181.91266708343665
2019-03-11,181.09401513695246
2019-03-12,180.1898743702004
2019-03-13,179.52207680509628
2019-03-14,179.5873919177095
2019-03-15,179.92160665024602
2019-03-18,181.5721071430601
2019-03-19,180.6737531023213
2019-03-20,181.75807550079787
2019-03-21,181.64408665657237
2019-03-22,181.69462294691994
2019-03-25,182.46944243908655
2019-03-26,181.44672041752426
2019-03-27,181.9291301637083
2019-03-28,182.19558237192135
2019-03-29,182.78803363592948
2019-04-01,183.17720227983733
2019-04-02,185.73250241974822
2019-04-03,185.1947624354969
2019-04-04,184.76376548049507
2019-04-05,184.2406249540703
2019-04-08,183.78514783491005
2019-04-09,183.24776070760356
2019-04-10,184.5367772387111
2019-04-11,186.05728148670096
2019-04-12,185.5865351929515
2019-04-15,184.85417961984723
2019-04-16,185.42559517623363
2019-04-17,184.97337213195266
2019-04-18,185.70630394970817
2019-04-19,186.0092269705595
2019-04-22,184.59348285556223
2019-04-23,186.24098805689232
2019-04-24,188.13686572998785
2019-04-25,187.62407703950345
2019-04-26,187.33637547956747
2019-04-29,187.72224087029235
2019-04-30,188.1566976602794
2019-05-01,188.91524193295223
2019-05-02,191.02544647171857
2019-05-03,190.94849924422454
2019-05-06,190.25020199968608
2019-05-07,188.97088277167154
2019-05-08,188.33995273172962
2019-05-09,188.40682575885586
2019-05-10,190.30138362237363
2019-05-13,189.88377232333747
2019-05-14,190.20756027497634
2019-05-15,190.2911373789036
2019-05-16,191.5795306523517
2019-05-17,194.2064630782253
2019-05-20,193.775594305305
2019-05-21,193.38615486278678
2019-05-22,194.53031573985584
2019-05-23,195.31220722948217
2019-05-24,197.25891455521818
2019-05-27,197.94284274054417
2019-05-28,197.68355064975708
2019-05-29,198.3742054804494
2019-05-30,199.5829090610323
2019-05-31,200.50339124222967
2019-06-03,201.11066527333696
2019-06-04,202.27733996292613
2019-06-05,203.5466355533718
2019-06-06,205.02879454440932
2019-06-07,205.77750443199898
2019-06-10,205.7103863516821
2019-06-11,205.9571000381154
2019-06-12,207.2636090046238
2019-06-13,206.54667333363653
2019-06-14,207.01534664250943
2019-06-17,206.72200783018206
2019-06-18,206.8507526531169
2019-06-19,208.22920451572418
2019-06-20,208.5203035837441
2019-06-21,208.66674013190024
2019-06-24,207.40688399092033
2019-06-25,208.25313755694754
2019-06-26,208.99862173808862
2019-06-27,211.26187646139408
2019-06-28,211.05409822644108
2019-07-01,211.37324855410503
2019-07-02,211.7226322378158
2019-07-03,213.40008551757924
2019-07-04,213.40478998519228
2019-07-05,213.78381151096264
2019-07-08,214.49170802067917
2019-07-09,214.77831714383552
2019-07-10,214.431883529285
2019-07-11,214.7259735221833
2019-07-12,215.89960527204306
2019-07-15,214.973089972632
2019-07-16,215.20605964677887
2019-07-17,214.6059388318397
2019-07-18,215.90098546076453
2019-07-19,214.47779855598077
2019-07-22,214.01887670870917
2019-07-23,214.4960885837737
2019-07-24,216.16161261300803
2019-07-25,216.19586235193503
2019-07-26,215.74066282524186
2019-07-29,217.72181989468243
2019-07-30,216.3738059942662
2019-07-31,214.27500003764612
